nid,strain_name,specie_id,specie_name,k
5679,Leishmania panamensis,5679,Leishmania panamensis,Eukaryota
2970818,,,,
2845450,,,,
2867023,,,,
11809,Moloney murine sarcoma virus,11809,Moloney murine sarcoma virus,Viruses
2895796,,,,
2971236,,,,
2864218,,,,
2871820,,,,
2929491,,,,
13502,Brettanomyces nanus,13502,Brettanomyces nanus,Eukaryota
331278,Yersinia phage phiR1-37,331278,Yersinia phage phiR1-37,Viruses
2742683,,,,
2704651,,,,
2875729,,,,
99000,Tanapox virus,99000,Tanapox virus,Viruses
2866381,,,,
2986824,,,,
2973977,,,,
2956463,,,,
2924033,,,,
2025333,Rosellinia necatrix partitivirus 8,2025333,Rosellinia necatrix partitivirus 8,Viruses
2810535,,,,
1561005,,,,
2782654,,,,
2734080,Dickeya virus AD1,2734080,Dickeya virus AD1,Viruses
2806346,,,,
2756107,,,,
2956240,,,,
2956106,,,,
2560360,Burkholderia virus BcepNazgul,2560360,Burkholderia virus BcepNazgul,Viruses
2929512,,,,
2819096,,,,
2909588,,,,
2734237,Gordonia virus GodonK,2734237,Gordonia virus GodonK,Viruses
1933299,Watermelon bud necrosis tospovirus,1933299,Watermelon bud necrosis tospovirus,Viruses
2734097,Prochlorococcus virus Syn33,2734097,Prochlorococcus virus Syn33,Viruses
2955318,,,,
2955741,,,,
555319,Rhizobium sp. T136,555319,Rhizobium sp. T136,Bacteria
5207,Cryptococcus neoformans,5207,Cryptococcus neoformans,Eukaryota
2175329,Yam chlorotic necrosis virus,2175329,Yam chlorotic necrosis virus,Viruses
2986929,,,,
2922858,,,,
2940299,,,,
2880008,,,,
1207438,Chrysodeixis includens nucleopolyhedrovirus,1207438,Chrysodeixis includens nucleopolyhedrovirus,Viruses
2955344,,,,
2871688,,,,
1225128,Sediminicoccus rosea,1225128,Sediminicoccus rosea,Bacteria
221402,Bisgaard Taxon 40,221402,Bisgaard Taxon 40,Bacteria
10654,Rice tungro bacilliform virus,10654,Rice tungro bacilliform virus,Viruses
191302,Devosia neptuniae,191302,Devosia neptuniae,Bacteria
2852117,,,,
1922928,Hubei mosquito virus 4,1922928,Hubei mosquito virus 4,Viruses
2906443,,,,
1136535,Burkholderia virus DC1,1136535,Burkholderia virus DC1,Viruses
2991075,,,,
1981162,Escherichia virus Min27,1981162,Escherichia virus Min27,Viruses
2918765,,,,
2859226,,,,
865757,Photobacterium atrarenae,865757,Photobacterium atrarenae,Bacteria
1177752,Cordyline virus 3,1177752,Cordyline virus 3,Viruses
2867025,,,,
2929799,,,,
2849039,,,,
1922330,Vibrio virus VC8,1922330,Vibrio virus VC8,Viruses
1701404,Gokushovirinae GAIR4,1701404,Gokushovirinae GAIR4,Viruses
2956131,,,,
2865833,,,,
1563703,Agarivorans aestuarii,1563703,Agarivorans aestuarii,Bacteria
2845153,,,,
1858,Frankia sp. ArI3,1858,Frankia sp. ArI3,Bacteria
2734206,Lactobacillus virus Nyseid,2734206,Lactobacillus virus Nyseid,Viruses
2975052,,,,
2785124,,,,
1636182,Sinorhizobium phage phiM9,1636182,Sinorhizobium phage phiM9,Viruses
2932245,,,,
2824673,,,,
2749935,,,,
2681265,,,,
2917991,,,,
2869552,,,,
2831892,,,,
1234881,Dragonfly associated cyclovirus 3,1234881,Dragonfly associated cyclovirus 3,Viruses
2820270,,,,
2843722,,,,
2908646,,,,
2843640,,,,
2954012,,,,
2843634,,,,
2734153,Erwinia virus Wellington,2734153,Erwinia virus Wellington,Viruses
317878,Cyprinid herpesvirus 2,317878,Cyprinid herpesvirus 2,Viruses
2733976,Pectobacterium virus PM1,2733976,Pectobacterium virus PM1,Viruses
4924,Scheffersomyces stipitis,4924,Scheffersomyces stipitis,Eukaryota
2733367,Yersinia virus ISAO8,2733367,Yersinia virus ISAO8,Viruses
2972761,,,,
2955555,,,,
2897773,,,,
2986838,,,,
1328770,Vibrio cortegadensis,1328770,Vibrio cortegadensis,Bacteria
2840467,,,,
1922598,Beihai picorna-like virus 53,1922598,Beihai picorna-like virus 53,Viruses
2560596,Microbacterium virus Pikmin,2560596,Microbacterium virus Pikmin,Viruses
2961595,,,,
413403,Vibrio rarus,413403,Vibrio rarus,Bacteria
4911,Kluyveromyces marxianus,4911,Kluyveromyces marxianus,Eukaryota
113608,Tetrapisispora phaffii,113608,Tetrapisispora phaffii,Eukaryota
1980546,Cumuto goukovirus,1980546,Cumuto goukovirus,Viruses
2829499,,,,
2819993,,,,
1746061,Shayang fly virus 4,1746061,Shayang fly virus 4,Viruses
2065053,Torque teno midi virus 12,2065053,Torque teno midi virus 12,Viruses
475937,Rhodopseudomonas boonkerdii,475937,Rhodopseudomonas boonkerdii,Bacteria
2202721,Zhouia spongiae,2202721,Zhouia spongiae,Bacteria
2909671,,,,
465797,Acinetobacter septicus,465797,Acinetobacter septicus,Bacteria
1923327,Hubei virga-like virus 12,1923327,Hubei virga-like virus 12,Viruses
1085624,Persicobacter sp. JZB09,1085624,Persicobacter sp. JZB09,Bacteria
2656521,Klebsiella virus UPM 2146,2656521,Klebsiella virus UPM 2146,Viruses
1560514,Melbournevirus,1560514,Melbournevirus,Viruses
2560544,Klebsiella virus PMBT1,2560544,Klebsiella virus PMBT1,Viruses
2906072,,,,
2775403,,,,
2735528,Agrobacterium sp. B7.6,2735528,Agrobacterium sp. B7.6,Bacteria
2733999,Aeromonas virus AhSzw1,2733999,Aeromonas virus AhSzw1,Viruses
2956092,,,,
2895947,,,,
2820661,,,,
2843695,,,,
1980926,Ralstonia virus RSF1,1980926,Ralstonia virus RSF1,Viruses
913970,Microviridae phi-CA82,913970,Microviridae phi-CA82,Viruses
2782674,,,,
227086,Bigelowiella natans,227086,Bigelowiella natans,Eukaryota
1751056,Flavobacterium sp. SHINM13,1751056,Flavobacterium sp. SHINM13,Bacteria
2779361,,,,
2734126,,,,
2966554,,,,
2961598,,,,
2734007,Shigella virus Sd1,2734007,Shigella virus Sd1,Viruses
2169814,Hubei chipolycivirus,2169814,Hubei chipolycivirus,Viruses
2825844,,,,
2867016,,,,
2981134,,,,
2917790,,,,
2976237,,,,
648998,Penguinpox virus,648998,Penguinpox virus,Viruses
1703340,Croceicoccus sp. Ery5,1703340,Croceicoccus sp. Ery5,Bacteria
2912631,,,,
2831148,,,,
2956211,,,,
1883200,Escherichia phage Envy,1883200,Escherichia phage Envy,Viruses
2907205,,,,
2853227,,,,
190897,Vibrio gallicus,190897,Vibrio gallicus,Bacteria
1980491,Sin Nombre orthohantavirus,1980491,Sin Nombre orthohantavirus,Viruses
280036,Sporisorium graminicola,280036,Sporisorium graminicola,Eukaryota
2560595,Microbacterium virus Min1,2560595,Microbacterium virus Min1,Viruses
754058,Vibrio phage PWH3a-P1,754058,Vibrio phage PWH3a-P1,Viruses
2896848,,,,
2955233,,,,
2961941,,,,
2886040,,,,
2956330,,,,
2925842,,,,
2929800,,,,
2875948,,,,
755272,Micromonas pusilla virus 12T,755272,Micromonas pusilla virus 12T,Viruses
48254,Torulaspora globosa,48254,Torulaspora globosa,Eukaryota
64186,Streptococcus virus Sfi21,64186,Streptococcus virus Sfi21,Viruses
2913621,,,,
2913620,,,,
2879621,,,,
2867014,,,,
2871095,,,,
1643512,Treponema sp. OMZ 855,1643512,Treponema sp. OMZ 855,Bacteria
2836373,,,,
2972485,,,,
2931983,,,,
2560628,Pectinobacterium virus CBB,2560628,Pectinobacterium virus CBB,Viruses
1567011,Clostridium phage phiCT19406C,1567011,Clostridium phage phiCT19406C,Viruses
2861775,,,,
217615,Grapevine leafroll-associated virus 7,217615,Grapevine leafroll-associated virus 7,Viruses
2734248,Faecalibacterium virus Lugh,2734248,Faecalibacterium virus Lugh,Viruses
1357714,Caulobacter phage Cr30,1357714,Caulobacter phage Cr30,Viruses
40559,Botrytis cinerea,40559,Botrytis cinerea,Eukaryota
28304,Murid betaherpesvirus 2,28304,Murid betaherpesvirus 2,Viruses
2862945,,,,
342409,White spot syndrome virus,342409,White spot syndrome virus,Viruses
2895475,,,,
129951,Human mastadenovirus C,129951,Human mastadenovirus C,Viruses
2866211,,,,
2907624,,,,
50292,Cercopithecine betaherpesvirus 5,50292,Cercopithecine betaherpesvirus 5,Viruses
2732034,Salmonella virus STG2,2732034,Salmonella virus STG2,Viruses
2904242,,,,
1922247,Staphylococcus virus SEP9,1922247,Staphylococcus virus SEP9,Viruses
2981137,,,,
2846605,,,,
2169760,Bacillus virus Wip1,2169760,Bacillus virus Wip1,Viruses
2734146,Faecalibacterium virus Taranis,2734146,Faecalibacterium virus Taranis,Viruses
304399,Mule deerpox virus,304399,Mule deerpox virus,Viruses
2869544,,,,
2845126,,,,
2987688,,,,
269145,Sulfolobus turreted icosahedral virus 1,269145,Sulfolobus turreted icosahedral virus 1,Viruses
2874846,,,,
2560725,Salmonella virus BPS17W1,2560725,Salmonella virus BPS17W1,Viruses
186171,Mulberry dwarf phytoplasma,186171,Mulberry dwarf phytoplasma,Bacteria
2932259,,,,
2983267,,,,
2884263,,,,
5059,Aspergillus flavus,5059,Aspergillus flavus,Eukaryota
2861801,,,,
2855503,,,,
2615214,,,,
2560485,Gordonia virus BetterKatz,2560485,Gordonia virus BetterKatz,Viruses
2809707,,,,
1283076,Pelagibacter phage HTVC008M,1283076,Pelagibacter phage HTVC008M,Viruses
1076255,Yokapox virus,1076255,Yokapox virus,Viruses
2169867,Deltapapillomavirus 7,2169867,Deltapapillomavirus 7,Viruses
78579,Thermothelomyces thermophilus,78579,Thermothelomyces thermophilus,Eukaryota
1346829,Peridroma alphabaculovirus,1346829,Peridroma alphabaculovirus,Viruses
1586713,Yellowstone lake phycodnavirus 1,1586713,Yellowstone lake phycodnavirus 1,Viruses
2953750,,,,
130308,Human mastadenovirus E,130308,Human mastadenovirus E,Viruses
44088,Canarypox virus,44088,Canarypox virus,Viruses
2734114,Synechococcus virus Syn30,2734114,Synechococcus virus Syn30,Viruses
2483673,Gordonia phage Octobien14,2483673,Gordonia phage Octobien14,Viruses
880161,Micromonas sp. RCC1109 virus MpV1,880161,Micromonas sp. RCC1109 virus MpV1,Viruses
2755559,,,,
2934158,,,,
2865838,,,,
1921548,Burkholderia virus KL1,1921548,Burkholderia virus KL1,Viruses
2844218,,,,
2560531,Isaria javanica chrysovirus,2560531,Isaria javanica chrysovirus,Viruses
2908645,,,,
2956317,,,,
5821,Plasmodium berghei,5821,Plasmodium berghei,Eukaryota
5872,Theileria equi,5872,Theileria equi,Eukaryota
2737050,Deinococcus sp. TS-293,2737050,Deinococcus sp. TS-293,Bacteria
2992244,,,,
2822844,,,,
1450746,Pithovirus sibericum,1450746,Pithovirus sibericum,Viruses
2884832,,,,
2954008,,,,
2871694,,,,
2734436,Alenquer phlebovirus,2734436,Alenquer phlebovirus,Viruses
1891728,Human polyomavirus 13,1891728,Human polyomavirus 13,Viruses
2904245,,,,
2861281,,,,
2734251,Pseudomonas virus PMBT3,2734251,Pseudomonas virus PMBT3,Viruses
2956255,,,,
2878098,,,,
2956013,,,,
754070,Tetraselmis viridis virus S20,754070,Tetraselmis viridis virus S20,Viruses
1981024,Lactobacillus virus Ld25A,1981024,Lactobacillus virus Ld25A,Viruses
2560334,Bacillus virus Moonbeam,2560334,Bacillus virus Moonbeam,Viruses
2909339,,,,
1605721,Pandoravirus inopinatum,1605721,Pandoravirus inopinatum,Viruses
10506,Paramecium bursaria Chlorella virus 1,10506,Paramecium bursaria Chlorella virus 1,Viruses
5807,Cryptosporidium parvum,5807,Cryptosporidium parvum,Eukaryota
1017351,Halobaculum magnesiiphilum,1017351,Halobaculum magnesiiphilum,Archaea
369960,Porcine type-C oncovirus,369960,Porcine type-C oncovirus,Viruses
2872648,,,,
28321,Amsacta moorei entomopoxvirus,28321,Amsacta moorei entomopoxvirus,Viruses
2956426,,,,
2853258,,,,
2745560,,,,
2929490,,,,
2904129,,,,
2961575,,,,
42906,Serratia entomophila,42906,Serratia entomophila,Bacteria
2845089,,,,
129727,Bovine papular stomatitis virus,129727,Bovine papular stomatitis virus,Viruses
10397,Tupaiid betaherpesvirus 1,10397,Tupaiid betaherpesvirus 1,Viruses
2955989,,,,
2844358,,,,
2904247,,,,
2819102,,,,
2986928,,,,
2560545,Klebsiella virus RaK2,2560545,Klebsiella virus RaK2,Viruses
10271,Rabbit fibroma virus,10271,Rabbit fibroma virus,Viruses
2953657,,,,
2918516,,,,
39420,Feldmannia species virus,39420,Feldmannia species virus,Viruses
424188,Streptomyces deccanensis,424188,Streptomyces deccanensis,Bacteria
2956054,,,,
1349409,Pandoravirus dulcis,1349409,Pandoravirus dulcis,Viruses
2029293,Squirrelpox virus Berlin_2015,2029293,Squirrelpox virus Berlin_2015,Viruses
2583374,,,,
2955701,,,,
2844247,,,,
2986829,,,,
2733945,Pelagivirus S35C6,2733945,Pelagivirus S35C6,Viruses
1918193,Cellulophaga virus Cba121,1918193,Cellulophaga virus Cba121,Viruses
2877941,,,,
2560261,Acidovorax virus ACP17,2560261,Acidovorax virus ACP17,Viruses
2843896,,,,
2746321,Pseudomonas sp. RBPA9,2746321,Pseudomonas sp. RBPA9,Bacteria
2955725,,,,
2560671,Pseudomonas virus Noxifer,2560671,Pseudomonas virus Noxifer,Viruses
35254,Cryptophlebia leucotreta granulovirus,35254,Cryptophlebia leucotreta granulovirus,Viruses
2966625,,,,
2923088,,,,
2956063,,,,
490711,Orgyia leucostigma nucleopolyhedrovirus,490711,Orgyia leucostigma nucleopolyhedrovirus,Viruses
120682,Treponema sp. OMZ 803,120682,Treponema sp. OMZ 803,Bacteria
1404741,Tardiphaga sp. 37S4,1404741,Tardiphaga sp. 37S4,Bacteria
2953974,,,,
2734188,Escherichia virus Skarpretter,2734188,Escherichia virus Skarpretter,Viruses
2020716,Paenibacillus konkukensis,2020716,Paenibacillus konkukensis,Bacteria
1301280,Invertebrate iridovirus 25,1301280,Invertebrate iridovirus 25,Viruses
292029,Staphylococcus virus G1,292029,Staphylococcus virus G1,Viruses
1567012,Clostridium phage phiCT453A,1567012,Clostridium phage phiCT453A,Viruses
2955969,,,,
2895565,,,,
2953987,,,,
2867410,,,,
2956026,,,,
2955750,,,,
2886045,,,,
2987751,,,,
2938232,,,,
32603,Human betaherpesvirus 6A,32603,Human betaherpesvirus 6A,Viruses
2734115,Prochlorococcus virus PTIM40,2734115,Prochlorococcus virus PTIM40,Viruses
2560456,Escherichia virus WG01,2560456,Escherichia virus WG01,Viruses
1329402,Eptesipox virus,1329402,Eptesipox virus,Viruses
2843649,,,,
2867236,,,,
2675331,,,,
693997,Alphacoronavirus 1,693997,Alphacoronavirus 1,Viruses
2955341,,,,
2733988,Salmonella virus NR01,2733988,Salmonella virus NR01,Viruses
2950245,,,,
85471,Plasmodium relictum,85471,Plasmodium relictum,Eukaryota
2925844,,,,
2919578,,,,
2815720,,,,
1932881,Pacmanvirus A23,1932881,Pacmanvirus A23,Viruses
1982240,Pseudomonas virus NP1,1982240,Pseudomonas virus NP1,Viruses
2734085,Synechococcus virus AC2014fSyn7803C8,2734085,Synechococcus virus AC2014fSyn7803C8,Viruses
2867231,,,,
2945588,,,,
2558174,Candidatus Hydrogenosomobacter endosymbioticus,2558174,Candidatus Hydrogenosomobacter endosymbioticus,Bacteria
2961599,,,,
518898,Marinobacterium sediminicola,518898,Marinobacterium sediminicola,Bacteria
2956064,,,,
2712024,,,,
2898276,,,,
2869549,,,,
4959,Debaryomyces hansenii,4959,Debaryomyces hansenii,Eukaryota
2866311,,,,
2971912,,,,
2560834,Vibrio virus pTD1,2560834,Vibrio virus pTD1,Viruses
2963406,,,,
2968085,,,,
2782659,,,,
2956204,,,,
2955735,,,,
155894,Chroococcidiopsis sp. CCMEE 29,155894,Chroococcidiopsis sp. CCMEE 29,Bacteria
2779671,,,,
2761539,Vibrio virus 2019VC1,2761539,Vibrio virus 2019VC1,Viruses
1871076,Flavobacterium sp. IGB 4-14,1871076,Flavobacterium sp. IGB 4-14,Bacteria
2829597,,,,
745774,Bacillus sp. K1,745774,Bacillus sp. K1,Bacteria
1914899,Cronobacter virus CR9,1914899,Cronobacter virus CR9,Viruses
2843959,,,,
2913412,,,,
2956637,,,,
2955561,,,,
2929493,,,,
2933872,,,,
2919322,,,,
2898580,,,,
2560464,Escherichia virus Golestan,2560464,Escherichia virus Golestan,Viruses
1071379,Tetrapisispora blattae,1071379,Tetrapisispora blattae,Eukaryota
2937442,,,,
2944234,,,,
182096,Aspergillus chevalieri,182096,Aspergillus chevalieri,Eukaryota
326454,Burkholderia sp. M701,326454,Burkholderia sp. M701,Bacteria
1993867,Mycobacterium virus Trixie,1993867,Mycobacterium virus Trixie,Viruses
2764711,,,,
2835869,,,,
469660,Thalassomonas phage BA3,469660,Thalassomonas phage BA3,Viruses
2929157,,,,
5664,Leishmania major,5664,Leishmania major,Eukaryota
2734142,Dickeya virus JA29,2734142,Dickeya virus JA29,Viruses
2899121,,,,
624134,Escherichia virus SSL2009a,624134,Escherichia virus SSL2009a,Viruses
2880932,,,,
2943498,,,,
2599805,Bradyrhizobium sp. SG09,2599805,Bradyrhizobium sp. SG09,Bacteria
2929495,,,,
2930213,,,,
58839,Encephalitozoon intestinalis,58839,Encephalitozoon intestinalis,Eukaryota
1965384,Erwinia virus Ea214,1965384,Erwinia virus Ea214,Viruses
2878915,,,,
2893884,,,,
2563664,,,,
2905871,,,,
2968084,,,,
1774216,Nocardioides rotundus,1774216,Nocardioides rotundus,Bacteria
2956206,,,,
1895333,Sulfolobus islandicus rudivirus 3,1895333,Sulfolobus islandicus rudivirus 3,Viruses
405041,Streptomyces sp. HK1,405041,Streptomyces sp. HK1,Bacteria
1302376,Candidatus Pseudomonas adelgestsugas,1302376,Candidatus Pseudomonas adelgestsugas,Bacteria
2895474,,,,
2560506,Gordonia virus Nyceirae,2560506,Gordonia virus Nyceirae,Viruses
2955246,,,,
5865,Babesia bovis,5865,Babesia bovis,Eukaryota
2956567,,,,
1458716,Vibrio phage CHOED,1458716,Vibrio phage CHOED,Viruses
2982531,,,,
1981027,Escherichia virus EK99P1,1981027,Escherichia virus EK99P1,Viruses
1923121,Hubei picorna-like virus 40,1923121,Hubei picorna-like virus 40,Viruses
208452,Plasmodium coatneyi,208452,Plasmodium coatneyi,Eukaryota
2797313,,,,
2963434,,,,
715179,Paenibacillus sp. sptzw28,715179,Paenibacillus sp. sptzw28,Bacteria
2806348,,,,
460519,Komagataella phaffii,460519,Komagataella phaffii,Eukaryota
5741,Giardia intestinalis,5741,Giardia intestinalis,Eukaryota
36835,[Clostridium] colinum,36835,[Clostridium] colinum,Bacteria
2560783,Strepomyces virus Drgrey,2560783,Strepomyces virus Drgrey,Viruses
2846400,,,,
180230,Cyprinid herpesvirus 3,180230,Cyprinid herpesvirus 3,Viruses
1652028,Brachybacterium huguangmaarense,1652028,Brachybacterium huguangmaarense,Bacteria
2908839,,,,
346881,Acidianus filamentous virus 3,346881,Acidianus filamentous virus 3,Viruses
1933275,Kaeng Khoi orthobunyavirus,1933275,Kaeng Khoi orthobunyavirus,Viruses
524884,Saccharopolyspora rosea,524884,Saccharopolyspora rosea,Bacteria
10261,Fowlpox virus,10261,Fowlpox virus,Viruses
1984778,Erwinia virus Ea35-70,1984778,Erwinia virus Ea35-70,Viruses
2950074,,,,
2986922,,,,
2850559,,,,
2826993,,,,
99179,Bacteroides phage B40-8,99179,Bacteroides phage B40-8,Viruses
2955358,,,,
2956650,,,,
